Name,URL,Duration,UpdateInterval,StartOn,EndBy,Cache
Exhibit01,https://raw.githubusercontent.com/Cognita-IT/AppleTV/master/_NBH/00.png,00:00:15,00:10:00,01/01/2018 00:00,12/31/30 23:59,yes
Exhibit02,https://raw.githubusercontent.com/Cognita-IT/AppleTV/master/_NBH/02.jpg,00:00:15,00:10:00,01/01/2018 00:00,12/31/30 23:59,yes
